seed,shared,recipe,A_on_union,B_on_union,A_on_A,B_on_B,pre,post,E_A,E_B,E_C,E_E,E_D_plus,E_D_minus
2,3,avg+avghead,0.9554333686828613,0.9557000398635864,0.9554333686828613,0.9557000398635864,0.9470333456993103,0.9541333317756653,0.0007959005861954427,0.00859639075298307,0.011714338785280751,0.35317126988701303,0.5009900686857849,0.12473203130274273
2,3,avg+label,0.9554333686828613,0.9557000398635864,0.9554333686828613,0.9557000398635864,0.9470333456993103,0.9541333317756653,0.0007959005861954427,0.00859639075298307,0.011714338785280751,0.35317126988701303,0.5009900686857849,0.12473203130274273
2,3,single+label,0.9554333686828613,0.9557000398635864,0.9554333686828613,0.9557000398635864,0.9463000297546387,0.9523000121116638,0.0007959005861954427,0.00859639075298307,0.011714338785280751,0.35317126988701303,0.5009900686857849,0.12473203130274273
2,3,sum+label,0.9554333686828613,0.9557000398635864,0.9554333686828613,0.9557000398635864,0.9392666816711426,0.9563666582107544,0.0007959005861954427,0.00859639075298307,0.011714338785280751,0.35317126988701303,0.5009900686857849,0.12473203130274273
3,0,copyA,0.6837500333786011,0.689383327960968,0.9569000005722046,0.9349333643913269,0.6837500333786011,0.9125666618347168,0.029766814517127874,0.09769935038181159,0.11760999900426101,0.3906621405727089,0.24999569918482403,0.11426599633926647
3,0,avg+avghead,0.6837500333786011,0.689383327960968,0.9569000005722046,0.9349333643913269,0.8753333687782288,0.9277999997138977,0.029766814517127874,0.09769935038181159,0.11760999900426101,0.3906621405727089,0.24999569918482403,0.11426599633926647
3,0,avg+label,0.6837500333786011,0.689383327960968,0.9569000005722046,0.9349333643913269,0.9138833284378052,0.9336166977882385,0.029766814517127874,0.09769935038181159,0.11760999900426101,0.3906621405727089,0.24999569918482403,0.11426599633926647
3,0,single+label,0.6837500333786011,0.689383327960968,0.9569000005722046,0.9349333643913269,0.9181333184242249,0.9365500211715698,0.029766814517127874,0.09769935038181159,0.11760999900426101,0.3906621405727089,0.24999569918482403,0.11426599633926647
3,0,sum+label,0.6837500333786011,0.689383327960968,0.9569000005722046,0.9349333643913269,0.8376333713531494,0.9377999901771545,0.029766814517127874,0.09769935038181159,0.11760999900426101,0.3906621405727089,0.24999569918482403,0.11426599633926647
3,1,copyA,0.7573999762535095,0.6564599871635437,0.9569000005722046,0.9366999864578247,0.7573999762535095,0.9253000020980835,0.013275992969377438,0.06379419275945013,0.0832354440551292,0.42750031705136077,0.29132875417930293,0.12086529898537947
3,1,avg+avghead,0.7573999762535095,0.6564599871635437,0.9569000005722046,0.9366999864578247,0.8928399682044983,0.9317999482154846,0.013275992969377438,0.06379419275945013,0.0832354440551292,0.42750031705136077,0.29132875417930293,0.12086529898537947
3,1,avg+label,0.7573999762535095,0.6564599871635437,0.9569000005722046,0.9366999864578247,0.9174599647521973,0.9362399578094482,0.013275992969377438,0.06379419275945013,0.0832354440551292,0.42750031705136077,0.29132875417930293,0.12086529898537947
3,1,single+label,0.7573999762535095,0.6564599871635437,0.9569000005722046,0.9366999864578247,0.9062199592590332,0.9385599493980408,0.013275992969377438,0.06379419275945013,0.0832354440551292,0.42750031705136077,0.29132875417930293,0.12086529898537947
3,1,sum+label,0.7573999762535095,0.6564599871635437,0.9569000005722046,0.9366999864578247,0.8676599860191345,0.941819965839386,0.013275992969377438,0.06379419275945013,0.0832354440551292,0.42750031705136077,0.29132875417930293,0.12086529898537947
3,2,copyA,0.7982499599456787,0.9069499969482422,0.9569000005722046,0.9465000033378601,0.7982499599456787,0.9391749501228333,0.0034853181406296193,0.04768544185265287,0.03748001457767927,0.40855758491168415,0.39392053577201736,0.10887110474533677
3,2,avg+avghead,0.7982499599456787,0.9069499969482422,0.9569000005722046,0.9465000033378601,0.9235000014305115,0.9407749772071838,0.0034853181406296193,0.04768544185265287,0.03748001457767927,0.40855758491168415,0.39392053577201736,0.10887110474533677
3,2,avg+label,0.7982499599456787,0.9069499969482422,0.9569000005722046,0.9465000033378601,0.9418249726295471,0.9437999725341797,0.0034853181406296193,0.04768544185265287,0.03748001457767927,0.40855758491168415,0.39392053577201736,0.10887110474533677
3,2,single+label,0.7982499599456787,0.9069499969482422,0.9569000005722046,0.9465000033378601,0.9327249526977539,0.9453749656677246,0.0034853181406296193,0.04768544185265287,0.03748001457767927,0.40855758491168415,0.39392053577201736,0.10887110474533677
3,2,sum+label,0.7982499599456787,0.9069499969482422,0.9569000005722046,0.9465000033378601,0.8789999485015869,0.9479999542236328,0.0034853181406296193,0.04768544185265287,0.03748001457767927,0.40855758491168415,0.39392053577201736,0.10887110474533677
3,3,copyA,0.9569000005722046,0.9581000208854675,0.9569000005722046,0.9581000208854675,0.9569000005722046,0.9585000276565552,0.003981544439219723,0.0168405272372171,0.027283650768182777,0.3386281524143144,0.5013969621617722,0.11186916297929372
3,3,avg+avghead,0.9569000005722046,0.9581000208854675,0.9569000005722046,0.9581000208854675,0.9503999948501587,0.9541333317756653,0.003981544439219723,0.0168405272372171,0.027283650768182777,0.3386281524143144,0.5013969621617722,0.11186916297929372
3,3,avg+label,0.9569000005722046,0.9581000208854675,0.9569000005722046,0.9581000208854675,0.9503999948501587,0.9541333317756653,0.003981544439219723,0.0168405272372171,0.027283650768182777,0.3386281524143144,0.5013969621617722,0.11186916297929372
3,3,single+label,0.9569000005722046,0.9581000208854675,0.9569000005722046,0.9581000208854675,0.9510666728019714,0.9569000005722046,0.003981544439219723,0.0168405272372171,0.027283650768182777,0.3386281524143144,0.5013969621617722,0.11186916297929372
3,3,sum+label,0.9569000005722046,0.9581000208854675,0.9569000005722046,0.9581000208854675,0.9386333227157593,0.95660001039505,0.003981544439219723,0.0168405272372171,0.027283650768182777,0.3386281524143144,0.5013969621617722,0.11186916297929372
4,0,copyA,0.7960500121116638,0.7127000093460083,0.953000009059906,0.9330999851226807,0.7960500121116638,0.9151333570480347,0.008688906438566851,0.055873325473963786,0.06883772948429023,0.47067195799485245,0.2796949052876355,0.11623317532069129
4,0,avg+avghead,0.7960500121116638,0.7127000093460083,0.953000009059906,0.9330999851226807,0.9030333161354065,0.9258666634559631,0.008688906438566851,0.055873325473963786,0.06883772948429023,0.47067195799485245,0.2796949052876355,0.11623317532069129
4,0,avg+label,0.7960500121116638,0.7127000093460083,0.953000009059906,0.9330999851226807,0.9142000079154968,0.9313499927520752,0.008688906438566851,0.055873325473963786,0.06883772948429023,0.47067195799485245,0.2796949052876355,0.11623317532069129
4,0,single+label,0.7960500121116638,0.7127000093460083,0.953000009059906,0.9330999851226807,0.901116669178009,0.9367499947547913,0.008688906438566851,0.055873325473963786,0.06883772948429023,0.47067195799485245,0.2796949052876355,0.11623317532069129
