seed,steps,shared,recipe,A_on_union,B_on_union,pre,pre_A,pre_B,post,post_A,post_B,E_A,E_B,E_C,E_E,E_D_plus,E_D_minus
0,3200,2,copyA,0.7546307444572449,0.7625691294670105,0.7546307444572449,0.9968224167823792,0.6795719265937805,0.9773874878883362,0.9879250526428223,0.9719861149787903,0.016328868862181396,0.06902919624629586,0.0969862255555544,0.40189084717504153,0.3149268117095546,0.10083805045137219
0,3200,2,avg+avghead,0.7546307444572449,0.7625691294670105,0.7041135430335999,0.7982205152511597,0.8108277916908264,0.9894154071807861,0.9888783097267151,0.9874094724655151,0.016328868862181396,0.06902919624629586,0.0969862255555544,0.40189084717504153,0.3149268117095546,0.10083805045137219
0,3200,2,avg+label,0.7546307444572449,0.7625691294670105,0.9850853681564331,0.9914204478263855,0.9842618703842163,0.9898965358734131,0.9911026358604431,0.9867799878120422,0.016328868862181396,0.06902919624629586,0.0969862255555544,0.40189084717504153,0.3149268117095546,0.10083805045137219
0,3200,2,single+label,0.7546307444572449,0.7625691294670105,0.9874909520149231,0.9911026358604431,0.9870947599411011,0.9901371002197266,0.9914204478263855,0.987724244594574,0.016328868862181396,0.06902919624629586,0.0969862255555544,0.40189084717504153,0.3149268117095546,0.10083805045137219
0,3200,2,sum+label,0.7546307444572449,0.7625691294670105,0.9687274098396301,0.9907848834991455,0.9606546759605408,0.9913398623466492,0.9933270215988159,0.9892980456352234,0.016328868862181396,0.06902919624629586,0.0969862255555544,0.40189084717504153,0.3149268117095546,0.10083805045137219
0,3200,3,copyA,0.9968224167823792,0.9965046048164368,0.9968224167823792,0.9968224167823792,0.9968224167823792,0.9936447739601135,0.9936447739601135,0.9936447739601135,0.0,0.0009657982293860578,0.0,0.3006477035913762,0.5633502084091779,0.13503628977005966
0,3200,3,avg+avghead,0.9968224167823792,0.9965046048164368,0.9961868524551392,0.9961868524551392,0.9961868524551392,0.9920559525489807,0.9920559525489807,0.9920559525489807,0.0,0.0009657982293860578,0.0,0.3006477035913762,0.5633502084091779,0.13503628977005966
0,3200,3,avg+label,0.9968224167823792,0.9965046048164368,0.9961868524551392,0.9961868524551392,0.9961868524551392,0.9920559525489807,0.9920559525489807,0.9920559525489807,0.0,0.0009657982293860578,0.0,0.3006477035913762,0.5633502084091779,0.13503628977005966
0,3200,3,single+label,0.9968224167823792,0.9965046048164368,0.9958691000938416,0.9958691000938416,0.9958691000938416,0.9939625263214111,0.9939625263214111,0.9939625263214111,0.0,0.0009657982293860578,0.0,0.3006477035913762,0.5633502084091779,0.13503628977005966
0,3200,3,sum+label,0.9968224167823792,0.9965046048164368,0.995551347732544,0.995551347732544,0.995551347732544,0.9952335953712463,0.9952335953712463,0.9952335953712463,0.0,0.0009657982293860578,0.0,0.3006477035913762,0.5633502084091779,0.13503628977005966
1,800,0,copyA,0.5194826722145081,0.47487977147102356,0.5194826722145081,0.995551347732544,0.0,0.9237273931503296,0.9710835814476013,0.8720527291297913,0.028355843914921162,0.1364671304851859,0.14213220361390205,0.3393212824426706,0.20486528738518245,0.14885825215813778
1,800,0,avg+avghead,0.5194826722145081,0.47487977147102356,0.8219200372695923,0.7416587471961975,0.9095007181167603,0.9749626517295837,0.977121114730835,0.9726074934005737,0.028355843914921162,0.1364671304851859,0.14213220361390205,0.3393212824426706,0.20486528738518245,0.14885825215813778
1,800,0,avg+label,0.5194826722145081,0.47487977147102356,0.8073287606239319,0.9758500456809998,0.6234396696090698,0.9739677906036377,0.9717191457748413,0.9764216542243958,0.028355843914921162,0.1364671304851859,0.14213220361390205,0.3393212824426706,0.20486528738518245,0.14885825215813778
1,800,0,single+label,0.5194826722145081,0.47487977147102356,0.7361962795257568,0.9682237505912781,0.4830097258090973,0.9718123078346252,0.9717191457748413,0.9719140529632568,0.028355843914921162,0.1364671304851859,0.14213220361390205,0.3393212824426706,0.20486528738518245,0.14885825215813778
1,800,0,sum+label,0.5194826722145081,0.47487977147102356,0.844470202922821,0.9494757056236267,0.7298890948295593,0.9729729294776917,0.977121114730835,0.9684466123580933,0.028355843914921162,0.1364671304851859,0.14213220361390205,0.3393212824426706,0.20486528738518245,0.14885825215813778
1,800,1,copyA,0.6096516847610474,0.5835765600204468,0.6096516847610474,0.995551347732544,0.3382936418056488,0.9713952541351318,0.979345440864563,0.9566798806190491,0.03802092453178045,0.1787397324047205,0.16014080570125636,0.3044326128402272,0.21507899352116244,0.10358693100085323
1,800,1,avg+avghead,0.6096516847610474,0.5835765600204468,0.634364664554596,0.7156021595001221,0.6746031641960144,0.9832652807235718,0.984429657459259,0.9751983880996704,0.03802092453178045,0.1787397324047205,0.16014080570125636,0.3044326128402272,0.21507899352116244,0.10358693100085323
