seed,core,recipe,gen,pair,n_classes,tauA,tauB,driftA0,driftB0,E_A,E_B,E_C,E_E,E_D_plus,E_D_minus,single_cells,norm_ratio,typed_frac,child_drift0_pre,child,acc_own,acc_all9,child_drift0_post
0,fixed,average,4,12,9,8.816340797780937,8.892146697368085,8.816340797780937,8.892146697368085,0.0,0.0001931917837481043,0.0006292820048980581,0.01743939535003469,0.9817314176117781,6.7132495412161946e-06,0.01826186913868085,0.9708304289289097,0.7168600283718845,8.58654790633893,0,0.9564008116722107,0.9564008116722107,9.558455436290222
0,fixed,average,4,12,9,8.816340797780937,8.892146697368085,8.816340797780937,8.892146697368085,0.0,0.0001931917837481043,0.0006292820048980581,0.01743939535003469,0.9817314176117781,6.7132495412161946e-06,0.01826186913868085,0.9708304289289097,0.7168600283718845,8.58654790633893,1,0.9597374796867371,0.9597374796867371,9.48853826157169
0,fixed,average,4,30,9,8.879681906105171,8.88127113924404,8.879681906105171,8.88127113924404,0.0009615992830613911,0.00032493445360337527,0.0010631542069855081,0.017317235901078767,0.9803213568568414,1.1719298429484081e-05,0.019666923844729043,0.9704817262793717,0.7185343416384478,8.610822191058945,0,0.9580691456794739,0.9580691456794739,9.557443259855908
0,fixed,average,4,30,9,8.879681906105171,8.88127113924404,8.879681906105171,8.88127113924404,0.0009615992830613911,0.00032493445360337527,0.0010631542069855081,0.017317235901078767,0.9803213568568414,1.1719298429484081e-05,0.019666923844729043,0.9704817262793717,0.7185343416384478,8.610822191058945,1,0.9571793675422668,0.9571793675422668,9.588691924529236
0,fixed,average,5,01,9,9.558455436290222,9.48853826157169,9.558455436290222,9.48853826157169,0.00046399442542715543,0.0,0.0005329689728772493,0.01257685137232054,0.986425524956041,6.60273334224989e-07,0.013573814770624946,0.9841198474186597,0.7166039157232637,9.363946109066918,0,0.9597374796867371,0.9597374796867371,10.191738960316151
0,fixed,average,5,01,9,9.558455436290222,9.48853826157169,9.558455436290222,9.48853826157169,0.00046399442542715543,0.0,0.0005329689728772493,0.01257685137232054,0.986425524956041,6.60273334224989e-07,0.013573814770624946,0.9841198474186597,0.7166039157232637,9.363946109066918,1,0.9658547639846802,0.9658547639846802,10.2003202391489
0,fixed,average,5,23,9,9.557443259855908,9.588691924529236,9.557443259855908,9.588691924529236,0.0,0.0,0.0003275791223081957,0.012579982051317056,0.9870903030709146,2.1357554602091673e-06,0.012907561173625253,0.9827271935890529,0.7189746990132903,9.399314165852266,0,0.9598487019538879,0.9598487019538879,10.273276723622526
0,fixed,average,5,23,9,9.557443259855908,9.588691924529236,9.557443259855908,9.588691924529236,0.0,0.0,0.0003275791223081957,0.012579982051317056,0.9870903030709146,2.1357554602091673e-06,0.012907561173625253,0.9827271935890529,0.7189746990132903,9.399314165852266,1,0.9619619846343994,0.9619619846343994,10.209150648744423
0,fixed,average,6,12,9,10.2003202391489,10.273276723622526,10.2003202391489,10.273276723622526,0.0004315352891325798,0.0,0.00020194893604769205,0.015777318360278268,0.9835834129964682,5.784418073278852e-06,0.016410802585458538,0.9754191939355741,0.7182994109419589,9.974786979632745,0,0.96329665184021,0.96329665184021,10.814847224588203
0,fixed,average,6,12,9,10.2003202391489,10.273276723622526,10.2003202391489,10.273276723622526,0.0004315352891325798,0.0,0.00020194893604769205,0.015777318360278268,0.9835834129964682,5.784418073278852e-06,0.016410802585458538,0.9754191939355741,0.7182994109419589,9.974786979632745,1,0.9684128761291504,0.9684128761291504,10.756802231908187
0,fixed,average,6,30,9,10.209150648744423,10.191738960316151,10.209150648744423,10.191738960316151,0.0,0.0,0.0011793090725532762,0.013736916586054944,0.9850819617309533,1.8126104383399567e-06,0.01491622565860822,0.9755866340724182,0.7181293668606861,9.940803699757316,0,0.9646313190460205,0.9646313190460205,10.780931872383135
0,fixed,average,6,30,9,10.209150648744423,10.191738960316151,10.209150648744423,10.191738960316151,0.0,0.0,0.0011793090725532762,0.013736916586054944,0.9850819617309533,1.8126104383399567e-06,0.01491622565860822,0.9755866340724182,0.7181293668606861,9.940803699757316,1,0.9595150351524353,0.9595150351524353,10.741683569779541
0,fixed,single-full,1,01,5,9.92409508123283,10.887184452778573,9.92409508123283,10.887184452778573,0.02137164374454093,0.05581132671242184,0.09017515440896126,0.38537297081412064,0.43490733916839336,0.012361565151562077,0.5527310956800446,1.1212809292430355,0.7184087517031393,11.450740877462444,0,0.9894921779632568,0.5655655860900879,12.265823672623688
0,fixed,single-full,1,01,5,9.92409508123283,10.887184452778573,9.92409508123283,10.887184452778573,0.02137164374454093,0.05581132671242184,0.09017515440896126,0.38537297081412064,0.43490733916839336,0.012361565151562077,0.5527310956800446,1.1212809292430355,0.7184087517031393,11.450740877462444,1,0.9892975687980652,0.565454363822937,12.2002193859108
0,fixed,single-full,1,23,5,10.474517964269586,9.97724902370347,10.474517964269586,9.97724902370347,0.012419984695572013,0.10988151861052255,0.057371831076104524,0.3244251441518802,0.48574557877118657,0.010155942694734073,0.5040984785340792,1.1026669642297868,0.717315541551265,10.965634155313232,0,0.9760032892227173,0.5247469544410706,11.620193225450944
